,code,name,lot_size,stock_type,stock_child_type,owner_stock_code
354,HK.12204,信达法兴七十购A.C,1000,WARRANT,CALL,HK.01359
355,HK.12212,海油东亚七乙沽A.P,10000,WARRANT,PUT,HK.00883
356,HK.12214,银河法兴七十沽A.P,10000,WARRANT,PUT,HK.00027
357,HK.12216,金沙法兴七十沽A.P,4000,WARRANT,PUT,HK.01928
358,HK.12217,腾讯法兴七十购F.C,10000,WARRANT,CALL,HK.00700
359,HK.12218,汇丰东亚七七购A.C,4000,WARRANT,CALL,HK.00005
360,HK.12229,腾讯汇丰七九沽E.P,10000,WARRANT,PUT,HK.00700
361,HK.12231,海油摩通八七购A.C,10000,WARRANT,CALL,HK.00883
362,HK.12232,腾讯汇丰七甲购A.C,10000,WARRANT,CALL,HK.00700
363,HK.12235,恒H摩通八九购A.C,20000,WARRANT,CALL,HK.02828
364,HK.12242,南中法兴八十购A.C,2000,WARRANT,CALL,HK.02822
365,HK.12250,夏三法巴七八购A.C,2000,WARRANT,CALL,HK.03188
366,HK.12252,舜光汇丰七九购B.C,10000,WARRANT,CALL,HK.02382
367,HK.12256,腾讯瑞银七九购B.C,10000,WARRANT,CALL,HK.00700
368,HK.12257,银河瑞银七十沽B.P,10000,WARRANT,PUT,HK.00027
369,HK.12258,中海法兴七乙购A.C,20000,WARRANT,CALL,HK.00688
370,HK.12261,吉利法兴七甲购B.C,5000,WARRANT,CALL,HK.00175
371,HK.12264,思捷摩通七十购A.C,1000,WARRANT,CALL,HK.00330
372,HK.12265,海油东亚八八购A.C,10000,WARRANT,CALL,HK.00883
373,HK.12266,新发东亚八四购A.C,10000,WARRANT,CALL,HK.00017
374,HK.12273,恒指法兴七乙购D.C,10000,WARRANT,CALL,HK.800000
375,HK.12279,盈富摩通七乙购A.C,5000,WARRANT,CALL,HK.02800
376,HK.12280,腾讯法兴七七购H.C,1000,WARRANT,CALL,HK.00700
377,HK.12282,腾讯麦银七十沽E.P,10000,WARRANT,PUT,HK.00700
378,HK.12285,国材麦银七乙购B.C,2000,WARRANT,CALL,HK.03323
379,HK.12290,新丽麦银八五购A.C,3000,WARRANT,CALL,HK.01910
380,HK.12291,恒指法巴七九购D.C,10000,WARRANT,CALL,HK.800000
381,HK.12304,腾讯摩通七九购B.C,10000,WARRANT,CALL,HK.00700
382,HK.12310,腾讯汇丰七九购B.C,10000,WARRANT,CALL,HK.00700
383,HK.12314,港交摩通八八购A.C,10000,WARRANT,CALL,HK.00388
384,HK.12319,渣打麦银七五购A.C,500,WARRANT,CALL,HK.02888
385,HK.12320,恒指法巴八三购B.C,10000,WARRANT,CALL,HK.800000
386,HK.12321,舜光麦银七六购A.C,10000,WARRANT,CALL,HK.02382
387,HK.12323,恒指法巴七乙沽B.P,10000,WARRANT,PUT,HK.800000
388,HK.12325,信达法兴七九购A.C,1000,WARRANT,CALL,HK.01359
389,HK.12327,金沙法兴七五购A.C,4000,WARRANT,CALL,HK.01928
390,HK.12335,恒指法巴八三沽C.P,10000,WARRANT,PUT,HK.800000
391,HK.12340,中电麦银七八购A.C,5000,WARRANT,CALL,HK.00002
392,HK.12341,汇丰麦银七五沽A.P,4000,WARRANT,PUT,HK.00005
393,HK.12342,汇丰麦银七六购A.C,4000,WARRANT,CALL,HK.00005
394,HK.12343,金软麦银七六购A.C,10000,WARRANT,CALL,HK.03888
395,HK.12347,腾讯瑞信七九购B.C,10000,WARRANT,CALL,HK.00700
396,HK.12351,腾讯法巴九四购A.C,10000,WARRANT,CALL,HK.00700
397,HK.12364,恒指高盛七甲购A.C,10000,WARRANT,CALL,HK.800000
398,HK.12366,腾讯海通七九购C.C,10000,WARRANT,CALL,HK.00700
399,HK.12367,腾讯摩通七六购H.C,1000,WARRANT,CALL,HK.00700
400,HK.12368,世茂海通七七购A.C,5000,WARRANT,CALL,HK.00813
401,HK.12372,恒大海通七乙购A.C,10000,WARRANT,CALL,HK.03333
402,HK.12373,旺旺海通七六购A.C,1000,WARRANT,CALL,HK.00151
403,HK.12374,汇丰摩通七七购A.C,4000,WARRANT,CALL,HK.00005
404,HK.12378,中险瑞信七九购A.C,2000,WARRANT,CALL,HK.02328
405,HK.12380,金软瑞信七甲购A.C,10000,WARRANT,CALL,HK.03888
406,HK.12382,农行法巴七六购A.C,1000,WARRANT,CALL,HK.01288
407,HK.12383,海螺瑞信七十购A.C,5000,WARRANT,CALL,HK.00914
408,HK.12385,长和瑞信七十购A.C,5000,WARRANT,CALL,HK.00001
409,HK.12392,人保麦银七六购A.C,1000,WARRANT,CALL,HK.01339
410,HK.12398,银证法兴八八购A.C,5000,WARRANT,CALL,HK.06881
411,HK.12406,恒H瑞信七八购B.C,2000,WARRANT,CALL,HK.02828
412,HK.12409,招行瑞信七六购A.C,5000,WARRANT,CALL,HK.03968
413,HK.12411,银证瑞信七八购A.C,500,WARRANT,CALL,HK.06881
414,HK.12425,工行法巴七乙购A.C,1000,WARRANT,CALL,HK.01398
415,HK.12426,中证法巴七六购A.C,5000,WARRANT,CALL,HK.06030
416,HK.12429,光大瑞信八三购A.C,2000,WARRANT,CALL,HK.00165
417,HK.12432,新地瑞信七八购C.C,10000,WARRANT,CALL,HK.00016
418,HK.12433,信行法兴七五购A.C,1000,WARRANT,CALL,HK.00998
419,HK.12434,腾讯中银七十购D.C,10000,WARRANT,CALL,HK.00700
420,HK.12444,九仓麦银七六购A.C,10000,WARRANT,CALL,HK.00004
421,HK.12449,中企汇丰七七购A.C,10000,WARRANT,CALL,HK.800100
422,HK.12450,平安麦银七乙购A.C,5000,WARRANT,CALL,HK.02318
423,HK.12454,中银麦银八五购A.C,5000,WARRANT,CALL,HK.02388
424,HK.12467,京能麦银七乙购A.C,2000,WARRANT,CALL,HK.00579
425,HK.12468,港交法巴七乙购B.C,10000,WARRANT,CALL,HK.00388
426,HK.12469,海通摩通七八购A.C,4000,WARRANT,CALL,HK.06837
427,HK.12470,蒙牛瑞信七六购A.C,10000,WARRANT,CALL,HK.02319
428,HK.12477,越秀瑞信七九购A.C,2000,WARRANT,CALL,HK.00123
429,HK.12485,中移法兴七九购A.C,5000,WARRANT,CALL,HK.00941
430,HK.12486,京能麦银七六购A.C,2000,WARRANT,CALL,HK.00579
431,HK.12489,中移法兴七十沽A.P,5000,WARRANT,PUT,HK.00941
432,HK.12492,银河法兴七甲购A.C,10000,WARRANT,CALL,HK.00027
433,HK.12495,农行法兴七六购B.C,1000,WARRANT,CALL,HK.01288
434,HK.12498,中企法兴七甲沽A.P,10000,WARRANT,PUT,HK.800100
435,HK.12499,招行法兴七六购B.C,5000,WARRANT,CALL,HK.03968
436,HK.12500,汇丰法兴七七购A.C,4000,WARRANT,CALL,HK.00005
437,HK.12504,汇丰瑞信七五购A.C,4000,WARRANT,CALL,HK.00005
438,HK.12505,恒指法兴七九沽E.P,10000,WARRANT,PUT,HK.800000
439,HK.12513,中移瑞银七七购B.C,5000,WARRANT,CALL,HK.00941
440,HK.12523,永利瑞银七九购B.C,4000,WARRANT,CALL,HK.01128
441,HK.12525,金软法兴七乙购A.C,10000,WARRANT,CALL,HK.03888
442,HK.12527,富康麦银七六购A.C,1000,WARRANT,CALL,HK.02038
443,HK.12528,恒指摩通七甲沽B.P,10000,WARRANT,PUT,HK.800000
444,HK.12529,新保麦银七五购A.C,1000,WARRANT,CALL,HK.01336
445,HK.12531,腾讯高盛七九购B.C,10000,WARRANT,CALL,HK.00700
446,HK.12532,长建法兴七七购A.C,10000,WARRANT,CALL,HK.01038
447,HK.12537,腾讯摩通七十沽D.P,10000,WARRANT,PUT,HK.00700
448,HK.12538,平安法兴七五购A.C,5000,WARRANT,CALL,HK.02318
449,HK.12540,恒指法巴七四购A.C,10000,WARRANT,CALL,HK.800000
450,HK.12542,恒指法巴七四沽B.P,10000,WARRANT,PUT,HK.800000
451,HK.12543,恒H法巴七五购A.C,2000,WARRANT,CALL,HK.02828
452,HK.12544,A中法巴七五购A.C,100,WARRANT,CALL,HK.02823
453,HK.12546,夏三法巴七八购B.C,2000,WARRANT,CALL,HK.03188
454,HK.12547,中移摩通七十沽A.P,5000,WARRANT,PUT,HK.00941
455,HK.12550,中移摩通七甲购A.C,5000,WARRANT,CALL,HK.00941
456,HK.12551,瑞声瑞信七乙购A.C,5000,WARRANT,CALL,HK.02018
457,HK.12556,港交瑞信七六沽C.P,10000,WARRANT,PUT,HK.00388
458,HK.12562,中行瑞银七五购A.C,1000,WARRANT,CALL,HK.03988
459,HK.12564,腾讯摩通八八购A.C,10000,WARRANT,CALL,HK.00700
460,HK.12565,中企瑞银七九购A.C,10000,WARRANT,CALL,HK.800100
461,HK.12567,建行法巴八二购A.C,1000,WARRANT,CALL,HK.00939
462,HK.12569,工行法巴八三购A.C,1000,WARRANT,CALL,HK.01398
463,HK.12570,友邦法巴七五购A.C,2000,WARRANT,CALL,HK.01299
464,HK.12571,腾讯法巴八八购A.C,10000,WARRANT,CALL,HK.00700
465,HK.12583,港交摩通七五沽C.P,10000,WARRANT,PUT,HK.00388
466,HK.12584,腾讯瑞信七甲沽A.P,10000,WARRANT,PUT,HK.00700
467,HK.12587,金沙瑞信七九沽B.P,4000,WARRANT,PUT,HK.01928
468,HK.12590,中行摩通七五沽B.P,1000,WARRANT,PUT,HK.03988
469,HK.12592,中寿瑞信七乙购A.C,10000,WARRANT,CALL,HK.02628
470,HK.12593,越秀海通七九购A.C,2000,WARRANT,CALL,HK.00123
471,HK.12594,平安瑞信七十沽B.P,5000,WARRANT,PUT,HK.02318
472,HK.12601,深控海通七四购A.C,2000,WARRANT,CALL,HK.00604
473,HK.12607,蒙牛海通七六购A.C,10000,WARRANT,CALL,HK.02319
474,HK.12612,港交中银七六购B.C,1000,WARRANT,CALL,HK.00388
475,HK.12619,中行汇丰七七购A.C,1000,WARRANT,CALL,HK.03988
476,HK.12624,农行麦银七八购A.C,1000,WARRANT,CALL,HK.01288
477,HK.12626,金沙瑞信七十购A.C,4000,WARRANT,CALL,HK.01928
478,HK.12627,恒指法巴七八购A.C,10000,WARRANT,CALL,HK.800000
479,HK.12633,中移瑞信七十购A.C,5000,WARRANT,CALL,HK.00941
480,HK.12634,中行麦银七五购A.C,1000,WARRANT,CALL,HK.03988
481,HK.12635,招行麦银八四购A.C,5000,WARRANT,CALL,HK.03968
482,HK.12641,中移麦银七十购A.C,5000,WARRANT,CALL,HK.00941
483,HK.12643,港交法兴八三购A.C,10000,WARRANT,CALL,HK.00388
484,HK.12645,港交法兴七六沽C.P,10000,WARRANT,PUT,HK.00388
485,HK.12648,腾讯法兴八三购A.C,10000,WARRANT,CALL,HK.00700
486,HK.12650,平安法兴七十沽B.P,5000,WARRANT,PUT,HK.02318
487,HK.12652,中寿高盛七四购A.C,10000,WARRANT,CALL,HK.02628
488,HK.12655,腾讯法兴七九购B.C,10000,WARRANT,CALL,HK.00700
489,HK.12656,平安瑞银七四购A.C,5000,WARRANT,CALL,HK.02318
490,HK.12664,舜光摩通七五购A.C,10000,WARRANT,CALL,HK.02382
491,HK.12666,中移法巴八四购A.C,5000,WARRANT,CALL,HK.00941
492,HK.12671,中证瑞银七九购A.C,5000,WARRANT,CALL,HK.06030
493,HK.12673,国航海通七甲购A.C,20000,WARRANT,CALL,HK.00753
494,HK.12674,海油法巴八一购A.C,1000,WARRANT,CALL,HK.00883
495,HK.12675,中联法巴八一购B.C,2000,WARRANT,CALL,HK.00762
496,HK.12676,雅居法巴八甲购A.C,2000,WARRANT,CALL,HK.03383
497,HK.12678,南航海通八乙购A.C,20000,WARRANT,CALL,HK.01055
498,HK.12679,联想法巴八四购A.C,2000,WARRANT,CALL,HK.00992
499,HK.12680,金隅麦银七乙购A.C,1000,WARRANT,CALL,HK.02009
500,HK.12681,中冶海通七八购A.C,1000,WARRANT,CALL,HK.01618
501,HK.12683,长汽海通七九购A.C,5000,WARRANT,CALL,HK.02333
502,HK.12684,远发海通七八购A.C,1000,WARRANT,CALL,HK.02866
503,HK.12685,海油法兴八八购A.C,10000,WARRANT,CALL,HK.00883
504,HK.12686,保协麦银八十购A.C,1000,WARRANT,CALL,HK.03800
505,HK.12687,恒H法兴八十购A.C,20000,WARRANT,CALL,HK.02828
506,HK.12689,海田海通八九购A.C,20000,WARRANT,CALL,HK.02883
507,HK.12690,舜光中银七九购B.C,10000,WARRANT,CALL,HK.02382
508,HK.12691,铁建汇丰七六购A.C,5000,WARRANT,CALL,HK.01186
509,HK.12693,招行汇丰七五购A.C,5000,WARRANT,CALL,HK.03968
510,HK.12696,汇丰法兴七九沽C.P,4000,WARRANT,PUT,HK.00005
511,HK.12697,万科法兴七六购A.C,1000,WARRANT,CALL,HK.02202
512,HK.12698,港交法兴七乙购A.C,10000,WARRANT,CALL,HK.00388
513,HK.12701,蒙牛麦银八三购A.C,10000,WARRANT,CALL,HK.02319
514,HK.12705,恒指摩通七五购B.C,10000,WARRANT,CALL,HK.800000
515,HK.12707,中企法兴七四购A.C,10000,WARRANT,CALL,HK.800100
516,HK.12711,恒指法兴七七购A.C,10000,WARRANT,CALL,HK.800000
517,HK.12712,港铁法兴七五购A.C,5000,WARRANT,CALL,HK.00066
518,HK.12714,新地法兴七五购B.C,10000,WARRANT,CALL,HK.00016
519,HK.12721,青啤海通七八购A.C,2000,WARRANT,CALL,HK.00168
520,HK.12722,平安瑞信七九购B.C,5000,WARRANT,CALL,HK.02318
521,HK.12724,广汽海通七八购A.C,20000,WARRANT,CALL,HK.02238
522,HK.12730,恒指法巴七六沽A.P,10000,WARRANT,PUT,HK.800000
523,HK.12731,中寿法巴八甲购A.C,10000,WARRANT,CALL,HK.02628
524,HK.12733,平安海通七四购A.C,5000,WARRANT,CALL,HK.02318
525,HK.12735,金蝶麦银七七购A.C,2000,WARRANT,CALL,HK.00268
526,HK.12737,中寿摩通七四沽B.P,10000,WARRANT,PUT,HK.02628
527,HK.12740,比迪高盛七九购A.C,5000,WARRANT,CALL,HK.01211
528,HK.12741,新发麦银七八购A.C,1000,WARRANT,CALL,HK.00017
529,HK.12742,中寿法兴七甲购A.C,10000,WARRANT,CALL,HK.02628
530,HK.12743,中企法兴七乙购A.C,10000,WARRANT,CALL,HK.800100
531,HK.12746,工行法兴七六购A.C,1000,WARRANT,CALL,HK.01398
532,HK.12747,腾讯法兴七七购B.C,10000,WARRANT,CALL,HK.00700
533,HK.12748,恒指摩通七六购A.C,10000,WARRANT,CALL,HK.800000
534,HK.12749,腾讯瑞信七六购B.C,10000,WARRANT,CALL,HK.00700
535,HK.12757,中海摩通七五沽A.P,20000,WARRANT,PUT,HK.00688
536,HK.12760,腾讯摩通七六沽B.P,10000,WARRANT,PUT,HK.00700
537,HK.12763,金软摩通七五购A.C,10000,WARRANT,CALL,HK.03888
538,HK.12769,腾讯麦银八一购A.C,1000,WARRANT,CALL,HK.00700
539,HK.12770,腾讯中银七六购C.C,10000,WARRANT,CALL,HK.00700
540,HK.12771,腾讯中银七九购C.C,10000,WARRANT,CALL,HK.00700
541,HK.12774,港交中银七乙购A.C,10000,WARRANT,CALL,HK.00388
542,HK.12779,中银法兴七六购A.C,5000,WARRANT,CALL,HK.02388
543,HK.12780,中证法兴七五购A.C,5000,WARRANT,CALL,HK.06030
544,HK.12781,海通法兴七九购A.C,4000,WARRANT,CALL,HK.06837
545,HK.12782,联想法兴七五购A.C,2000,WARRANT,CALL,HK.00992
546,HK.12786,恒指摩通七乙购A.C,10000,WARRANT,CALL,HK.800000
547,HK.12790,东风摩通七九购A.C,20000,WARRANT,CALL,HK.00489
548,HK.12794,瑞声法巴八九购A.C,5000,WARRANT,CALL,HK.02018
549,HK.12795,港交海通七六购A.C,10000,WARRANT,CALL,HK.00388
550,HK.12796,中寿摩通七乙购E.C,1000,WARRANT,CALL,HK.02628
551,HK.12797,腾讯摩通七九购E.C,1000,WARRANT,CALL,HK.00700
552,HK.12799,信义海通八八购A.C,20000,WARRANT,CALL,HK.00868
553,HK.12802,人保海通七六购A.C,1000,WARRANT,CALL,HK.01339
554,HK.12809,金风麦银七六购A.C,2000,WARRANT,CALL,HK.02208
555,HK.12811,农行汇丰七七购A.C,1000,WARRANT,CALL,HK.01288
556,HK.12812,光银麦银七八购A.C,1000,WARRANT,CALL,HK.06818
557,HK.12814,工行摩通七甲购A.C,1000,WARRANT,CALL,HK.01398
558,HK.12824,盈富摩通八八购A.C,5000,WARRANT,CALL,HK.02800
559,HK.12825,中寿法兴七六购B.C,10000,WARRANT,CALL,HK.02628
560,HK.12827,中企法兴七九购A.C,10000,WARRANT,CALL,HK.800100
561,HK.12829,汇丰法兴七五购A.C,4000,WARRANT,CALL,HK.00005
562,HK.12830,盈富摩通八八沽B.P,5000,WARRANT,PUT,HK.02800
563,HK.12832,建行瑞银七甲购A.C,1000,WARRANT,CALL,HK.00939
564,HK.12833,美高麦银七七购A.C,4000,WARRANT,CALL,HK.02282
565,HK.12836,工行瑞银七十购B.C,1000,WARRANT,CALL,HK.01398
566,HK.12837,腾讯摩通七九购C.C,10000,WARRANT,CALL,HK.00700
567,HK.12839,中建摩通七乙购A.C,2000,WARRANT,CALL,HK.03311
568,HK.12840,金软法兴七七购A.C,10000,WARRANT,CALL,HK.03888
569,HK.12841,腾讯法兴七五购A.C,10000,WARRANT,CALL,HK.00700
570,HK.12846,中行瑞银七九购A.C,1000,WARRANT,CALL,HK.03988
571,HK.12853,农行汇丰七七购B.C,1000,WARRANT,CALL,HK.01288
572,HK.12854,港交汇丰七九沽A.P,10000,WARRANT,PUT,HK.00388
573,HK.12855,腾讯麦银八七购A.C,1000,WARRANT,CALL,HK.00700
574,HK.12856,中海麦银七甲购A.C,20000,WARRANT,CALL,HK.00688
575,HK.12860,工行麦银七八沽A.P,1000,WARRANT,PUT,HK.01398
576,HK.12861,农行法兴七八购A.C,1000,WARRANT,CALL,HK.01288
577,HK.12863,平安瑞银七九购B.C,5000,WARRANT,CALL,HK.02318
578,HK.12864,中行法兴七九购A.C,1000,WARRANT,CALL,HK.03988
579,HK.12867,中寿瑞银七乙购A.C,10000,WARRANT,CALL,HK.02628
580,HK.12868,腾讯法兴七八购B.C,10000,WARRANT,CALL,HK.00700
581,HK.12870,中寿瑞银七七购A.C,10000,WARRANT,CALL,HK.02628
582,HK.12872,神租摩通八六购A.C,10000,WARRANT,CALL,HK.00699
583,HK.12874,国材麦银七五购A.C,2000,WARRANT,CALL,HK.03323
584,HK.12875,富力东亚七九购A.C,4000,WARRANT,CALL,HK.02777
585,HK.12876,腾讯东亚七十购A.C,10000,WARRANT,CALL,HK.00700
586,HK.12879,富力麦银七五购A.C,4000,WARRANT,CALL,HK.02777
587,HK.12881,金软瑞信七五购A.C,10000,WARRANT,CALL,HK.03888
588,HK.12882,中建麦银八一购A.C,20000,WARRANT,CALL,HK.03311
589,HK.12884,农行摩通七八购A.C,1000,WARRANT,CALL,HK.01288
590,HK.12886,平安瑞银七九沽C.P,5000,WARRANT,PUT,HK.02318
591,HK.12888,信光麦银七七购A.C,2000,WARRANT,CALL,HK.00968
592,HK.12889,腾讯法巴七十购A.C,10000,WARRANT,CALL,HK.00700
593,HK.12890,中寿瑞银七甲沽A.P,10000,WARRANT,PUT,HK.02628
594,HK.12892,神租瑞信七乙购A.C,10000,WARRANT,CALL,HK.00699
595,HK.12894,铁建瑞信七七购A.C,5000,WARRANT,CALL,HK.01186
596,HK.12898,蒙牛摩通七九购A.C,10000,WARRANT,CALL,HK.02319
597,HK.12899,友邦瑞银七九购A.C,2000,WARRANT,CALL,HK.01299
598,HK.12900,中寿摩通七七购C.C,1000,WARRANT,CALL,HK.02628
599,HK.12903,领展法兴七五购A.C,5000,WARRANT,CALL,HK.00823
600,HK.12904,神租麦银八五购A.C,10000,WARRANT,CALL,HK.00699
601,HK.12915,中寿法兴七五沽A.P,10000,WARRANT,PUT,HK.02628
602,HK.12916,腾讯瑞信七十购D.C,10000,WARRANT,CALL,HK.00700
603,HK.12918,永利法兴七九购A.C,4000,WARRANT,CALL,HK.01128
604,HK.12920,中海中银七七购A.C,20000,WARRANT,CALL,HK.00688
605,HK.12923,银证中银八八购A.C,5000,WARRANT,CALL,HK.06881
606,HK.12924,招行中银七六购A.C,5000,WARRANT,CALL,HK.03968
607,HK.12926,中海法巴七乙购A.C,2000,WARRANT,CALL,HK.00688
608,HK.12928,复星法兴七乙购A.C,5000,WARRANT,CALL,HK.00656
609,HK.12931,汇丰法兴七十购A.C,4000,WARRANT,CALL,HK.00005
610,HK.12932,恒指法兴八一购B.C,10000,WARRANT,CALL,HK.800000
611,HK.12935,中化海通七十购A.C,2000,WARRANT,CALL,HK.00386
612,HK.12938,腾讯海通八三沽A.P,10000,WARRANT,PUT,HK.00700
613,HK.12941,恒指法兴八四购A.C,10000,WARRANT,CALL,HK.800000
614,HK.12942,中寿海通八十购A.C,10000,WARRANT,CALL,HK.02628
615,HK.12944,瑞声摩通八三购A.C,5000,WARRANT,CALL,HK.02018
616,HK.12945,李宁摩通八四购A.C,5000,WARRANT,CALL,HK.02331
617,HK.12946,交银麦银七九购A.C,1000,WARRANT,CALL,HK.03328
618,HK.12947,中芯麦银八十购A.C,500,WARRANT,CALL,HK.00981
619,HK.12952,恒地麦银八三购A.C,10000,WARRANT,CALL,HK.00012
620,HK.12953,港交法兴七十沽A.P,10000,WARRANT,PUT,HK.00388
621,HK.12954,瑞声瑞信七十购A.C,5000,WARRANT,CALL,HK.02018
622,HK.12958,恒指摩通七四沽B.P,10000,WARRANT,PUT,HK.800000
623,HK.12960,瑞声法兴七乙购A.C,5000,WARRANT,CALL,HK.02018
624,HK.12961,建行法巴七乙购B.C,1000,WARRANT,CALL,HK.00939
625,HK.12962,工行法巴七乙购B.C,1000,WARRANT,CALL,HK.01398
626,HK.12963,中行法巴八九购A.C,1000,WARRANT,CALL,HK.03988
627,HK.12964,平安法巴七五购A.C,5000,WARRANT,CALL,HK.02318
628,HK.12965,中油麦银七甲购A.C,2000,WARRANT,CALL,HK.00857
629,HK.12966,汇丰法巴七乙购B.C,4000,WARRANT,CALL,HK.00005
630,HK.12968,港交海通七八购A.C,10000,WARRANT,CALL,HK.00388
631,HK.12969,润电海通七六购A.C,20000,WARRANT,CALL,HK.00836
632,HK.12970,石药海通八六购A.C,20000,WARRANT,CALL,HK.01093
633,HK.12972,比迪麦银七五购A.C,5000,WARRANT,CALL,HK.01211
634,HK.12973,万科麦银七五购A.C,1000,WARRANT,CALL,HK.02202
635,HK.12979,汇丰瑞银七六购A.C,4000,WARRANT,CALL,HK.00005
636,HK.12982,长地汇丰七十购A.C,5000,WARRANT,CALL,HK.01113
637,HK.12984,银河汇丰七十购A.C,10000,WARRANT,CALL,HK.00027
638,HK.12987,港交汇丰八二购A.C,10000,WARRANT,CALL,HK.00388
639,HK.12989,中寿汇丰七十购C.C,10000,WARRANT,CALL,HK.02628
640,HK.12994,腾讯汇丰八七购A.C,10000,WARRANT,CALL,HK.00700
641,HK.12996,中寿中银七八购A.C,10000,WARRANT,CALL,HK.02628
642,HK.12999,腾讯麦银九四购A.C,10000,WARRANT,CALL,HK.00700
643,HK.13000,汇丰高盛七四购A.C,4000,WARRANT,CALL,HK.00005
644,HK.13002,恒指汇丰七八沽C.P,10000,WARRANT,PUT,HK.800000
645,HK.13003,腾讯瑞信七七购I.C,1000,WARRANT,CALL,HK.00700
646,HK.13004,汇丰中银七九购C.C,4000,WARRANT,CALL,HK.00005
647,HK.13006,工行高盛七五购A.C,1000,WARRANT,CALL,HK.01398
648,HK.13007,金软麦银八二购A.C,10000,WARRANT,CALL,HK.03888
649,HK.13009,港交法巴八三购A.C,10000,WARRANT,CALL,HK.00388
650,HK.13010,腾讯法巴八乙购A.C,10000,WARRANT,CALL,HK.00700
651,HK.13011,平安中银七十沽B.P,5000,WARRANT,PUT,HK.02318
652,HK.13013,建行麦银七十购A.C,1000,WARRANT,CALL,HK.00939
653,HK.13014,建行麦银七甲沽A.P,1000,WARRANT,PUT,HK.00939
654,HK.13016,吉利麦银七十购B.C,5000,WARRANT,CALL,HK.00175
655,HK.13018,恒指法巴七五沽B.P,10000,WARRANT,PUT,HK.800000
656,HK.13020,长和法兴七十购A.C,5000,WARRANT,CALL,HK.00001
657,HK.13021,万洲瑞信七十购A.C,500,WARRANT,CALL,HK.00288
658,HK.13022,汇丰法巴八三购A.C,4000,WARRANT,CALL,HK.00005
659,HK.13023,港交瑞信八二购A.C,10000,WARRANT,CALL,HK.00388
660,HK.13027,比迪瑞信七十购A.C,5000,WARRANT,CALL,HK.01211
661,HK.13028,海通麦银八九购A.C,4000,WARRANT,CALL,HK.06837
662,HK.13029,中油瑞银七六购C.C,2000,WARRANT,CALL,HK.00857
663,HK.13034,中化瑞银七七购B.C,2000,WARRANT,CALL,HK.00386
664,HK.13036,恒地摩通八一购A.C,10000,WARRANT,CALL,HK.00012
665,HK.13039,工行瑞银七五购A.C,1000,WARRANT,CALL,HK.01398
666,HK.13047,瑞声麦银九四购A.C,50000,WARRANT,CALL,HK.02018
667,HK.13051,金软麦银七甲购A.C,10000,WARRANT,CALL,HK.03888
668,HK.13052,汇丰摩通七八购A.C,4000,WARRANT,CALL,HK.00005
669,HK.13055,中行摩通七五购C.C,1000,WARRANT,CALL,HK.03988
670,HK.13057,吉利海通七甲购A.C,5000,WARRANT,CALL,HK.00175
671,HK.13061,港交海通八二购A.C,10000,WARRANT,CALL,HK.00388
672,HK.13064,中企汇丰七九购A.C,10000,WARRANT,CALL,HK.800100
673,HK.13068,平安麦银七五购B.C,500,WARRANT,CALL,HK.02318
674,HK.13069,平安麦银七六沽A.P,5000,WARRANT,PUT,HK.02318
675,HK.13070,越秀麦银七乙购A.C,2000,WARRANT,CALL,HK.00123
676,HK.13072,建行法兴七五购A.C,1000,WARRANT,CALL,HK.00939
677,HK.13074,恒指法兴七五购B.C,10000,WARRANT,CALL,HK.800000
678,HK.13075,汇丰法兴七五购B.C,4000,WARRANT,CALL,HK.00005
679,HK.13077,中寿海通七八购A.C,10000,WARRANT,CALL,HK.02628
680,HK.13081,光际麦银七乙购A.C,10000,WARRANT,CALL,HK.00257
681,HK.13082,新濠麦银八二购A.C,10000,WARRANT,CALL,HK.00200
682,HK.13084,中企摩通七九购A.C,10000,WARRANT,CALL,HK.800100
683,HK.13085,金沙摩通七五沽A.P,4000,WARRANT,PUT,HK.01928
684,HK.13086,汇丰摩通七五沽A.P,4000,WARRANT,PUT,HK.00005
685,HK.13088,平安海通七九购B.C,5000,WARRANT,CALL,HK.02318
686,HK.13089,创科摩通七七购A.C,5000,WARRANT,CALL,HK.00669
687,HK.13095,中行高盛七五购B.C,1000,WARRANT,CALL,HK.03988
688,HK.13096,腾讯高盛七六购B.C,10000,WARRANT,CALL,HK.00700
689,HK.13097,恒指汇丰七六购C.C,10000,WARRANT,CALL,HK.800000
690,HK.13102,中证法巴七乙购A.C,5000,WARRANT,CALL,HK.06030
691,HK.13104,银河法巴七乙购A.C,10000,WARRANT,CALL,HK.00027
692,HK.13107,恒指摩通七四沽C.P,10000,WARRANT,PUT,HK.800000
